"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"112","Mack Hollins","WR","ATL","0","0","0","-","2","10.1","9.3","0","11.2","0","15.2","0","7.5","-","0","5","0","0","3.8","60.3"
"113","Antoine Wesley","WR","FA","-","-","-","-","-","-","-","1.7","9.2","0","8.4","-","-","-","4.9","10.9","19","3.7","7.2","57.8"
"114","Rashard Higgins","WR","FA","-","4.7","4.4","10.3","11.9","0","0.8","4.7","-","0","2.7","-","-","-","5.4","10.8","1.8","-","4.8","57.5"
"115","Marquise Goodwin","WR","CLE","8.3","2","0","0.1","1.8","2.2","3.6","5.2","6","-","20.4","0","BYE","-","-","4.3","0","3.3","4.1","57.2"
"116","Chris Moore","WR","TEN","-","-","0","-","21.9","5.4","-","3.6","1.4","-","2","0.6","BYE","-","0","8","-","12.8","5.6","55.7"
"117","Isaiah McKenzie","WR","IND","-0.3","1.1","0.8","0","0","1.8","-","0","3","9.9","-2","-","-","1.5","2.5","29.4","1.9","2.9","3.5","52.5"
"118","Tavon Austin","WR","FA","-","-","-","1.8","10.4","0","-","1.5","-","0","0.8","10.1","1.9","4.7","2.1","14.9","3.2","-","4.3","51.4"
"119","Lil'Jordan Humphrey","WR","DEN","-","3.7","-","-","-","-","0","-","-","-","7.4","7.7","12.9","-","-","10","4.6","3.6","6.2","49.9"
"120","Quintez Cephus","WR","FA","12.2","16.3","1.8","12.3","6.8","-","-","-","-","-","-","-","-","-","-","-","-","-","9.9","49.4"
"121","Brandon Zylstra","WR","FA","-","13.4","0","8.3","0","6.2","-","-","-","3.8","1.7","3.4","-","8.5","3.7","-","0","0","4.1","49"
"122","Cam Sims","WR","CAR","2.7","-","3.2","0","-","-","-","3","-","3","9.9","0","BYE","15.9","2.3","0","8.8","0","4.1","48.8"
"123","Tajae Sharpe","WR","FA","-","1.8","1.6","3.5","9.3","-","3.8","10.8","2.2","1","4.1","4.2","4","1.7","0","-","-","0","3.4","48"
"124","Albert Wilson","WR","FA","0","6","-","2.1","-","3.4","-","-","2.1","14.6","4.5","6.7","6.6","-","2","-","-","-","4.8","48"
"125","Ashton Dulin","WR","IND","0","2","-0.7","2.7","3.3","1.7","2","0","4.3","2.6","0","13.2","7.2","BYE","3.9","3.3","0","-","2.8","45.5"
"126","Malik Turner","WR","FA","-","-","-","-","-","0","-","-","20.3","1.7","2.1","-","2","-","1.6","17.2","-","-","6.4","44.9"
"127","Cyril Grayson Jr.","WR","FA","-","-","-","-","-","-","-","12","-","-","-","-","-","-","-","12.5","20.1","-","14.9","44.6"
"128","John Ross","WR","FA","-","-","-","16.7","2.3","0","4.7","9.2","-","-","1.6","4.8","0","1.7","-","-","-","-","4.6","41"
"129","Isaiah Ford","WR","FA","-","-","-","-","1.3","0","8","0","-","12.4","-","2.1","7.2","-","8.1","-","1","-","4.5","40.1"
"130","Jakeem Grant Sr.","WR","CLE","0","-1","0","-1.7","0","0","0","0","-2","-","2.7","4.5","17.2","18.1","1.7","-","0","-","2.6","39.5"
"131","Kendall Hinton","WR","FA","-","2.5","-","2.3","10.5","8.7","3.5","0","5","-","-","0","1.7","-","0","-","4.3","-","3.5","38.5"
"132","James Proche II","WR","CLE","-","-","3.9","12.4","3.5","0","0","-","-","-","-","-","BYE","-","1.8","14.6","-","-","5.2","36.2"
"133","JuJu Smith-Schuster","WR","NE","9.2","16.4","5.5","3.1","0.6","-","-","-","-","-","-","-","-","BYE","-","-","-","-","7","34.8"
"134","Greg Ward","WR","PHI","-","0","8.5","8.5","0","-","-","0","0","-","-","0","-","BYE","10.8","-","5.5","1.3","3.5","34.6"
"135","Noah Brown","WR","HOU","-","-","1.9","0","6.6","6.7","-","1.7","0","2.8","0","11.3","3.4","-","-","-","-","-","3.4","34.4"
"135","DJ Chark Jr.","WR","CAR","17.6","2.9","13.9","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","11.5","34.4"
"137","Breshad Perriman","WR","FA","-","-","-","-","-","-","-","-","-","-","3.6","-","1.5","12.8","-","-","6.1","9.4","6.7","33.4"
"137","Anthony Schwartz","WR","MIA","11.6","0","0","0","0","2.8","4","0","2.5","0","-","-","-","BYE","-","9.9","0","2.6","2.6","33.4"
"139","Terrace Marshall Jr.","WR","CAR","5.6","4.7","8.8","1.2","3.4","1.9","-","-","0","2","0","-","BYE","-","0","1.6","3.6","-","2.7","32.8"
"140","Mohamed Sanu Sr.","WR","FA","1.7","0","6.6","7.5","3.9","-","2.6","8.9","1.5","-","-","-","-","-","-","-","-","-","4.1","32.7"
"141","Parris Campbell","WR","NYG","3.4","-","2.9","4.2","9.6","12.1","-","-","-","BYE","-","-","-","-","-","-","-","0","5.4","32.2"
"142","KhaDarel Hodge","WR","ATL","-","-","1.9","2.3","4.7","2.9","1.3","0","-","0","-","0","1.9","0","-","3.1","12.6","-","2.6","30.7"
"143","Ihmir Smith-Marsette","WR","CAR","0","0","0","-","-","-","-","1.6","-","-","-","-","BYE","-","7.7","-","-","19.3","4.8","28.6"
"144","N'Keal Harry","WR","MIN","-","-","-","2","1.9","-","3.8","5","-","3.6","3.4","-","-2","-","7.2","3.5","-","0","2.8","28.4"
"145","Dee Eskridge","WR","SEA","3.8","-","-","-","-","-","-","-","BYE","0.6","-","3","12.5","0","0","3.7","4.7","-","3.5","28.3"
"146","Dyami Brown","WR","WAS","0.8","6.4","-0.4","2.9","-","6","-","-","BYE","-","-","-","1.6","0","0","7.3","3.5","-","2.8","28.1"
"147","Dante Pettis","WR","FA","-","-","-","-","-","9.8","15.5","0","-","-","-","-","-","-","-","-","-","-","8.4","25.3"
"148","Marcus Johnson","WR","FA","-","-","-","-","8.2","0","0.5","1.8","-0.7","15","0","-","-","-","-","-","-","-","3.5","24.8"
"149","Ben Skowronek","WR","LAR","-","-","0","-","0","0","0","6","-","1.8","BYE","-","4.5","0","8.2","0","3.8","0","2","24.3"
"150","Trent Sherfield","WR","BUF","10.3","1.9","-","0","-","-","1.9","-","-","-","0","1.5","3.6","0","0","0","2.2","2.3","2","23.7"
"151","Collin Johnson","WR","CHI","-","-","10.1","0","0","4.1","1.7","3","-","BYE","0","-","-","-","2.6","-","-","-","2.7","21.5"
"152","Denzel Mims","WR","PIT","5","-","-","-","5.3","-","1.6","5","3","-","-","-","1.4","0","0","0","-","0","2.1","21.3"
"153","Trinity Benson","WR","FA","4.9","3.4","0","3.2","0","-","-","-","-","3.7","-","-","-","-","-","-","5.1","-","2.9","20.3"
"154","Kristian Wilkerson","WR","LV","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","20.2","-","20.2","20.2"
"154","Equanimeous St. Brown","WR","CHI","-","1","-","0","0","0","1.3","3.2","-","BYE","7.4","1.7","-","0","-","-1","2.4","4.2","1.7","20.2"
