"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"91","Jerick McKinnon","RB","KC","-","2.4","-","0","3.5","2.5","3.7","-","5.6","4.2","0","BYE","-","-","-","-","-","14","4","35.9"
"91","Elijhaa Penny","RB","FA","0","0.5","0.6","-","0.4","8.6","2.4","2.6","4.7","-","-","0","-","10.1","0","6","-","0","2.8","35.9"
"93","Craig Reynolds","RB","DET","-","-","-","-","-","-","-","-","BYE","-","-","-","-","11.9","12.7","8.1","2.3","0.2","7","35.2"
"94","Royce Freeman","RB","LAR","-","-","3.5","1.2","1.8","0.3","2.9","2.5","-","-","BYE","-","3.1","12.6","0.8","3.4","2.5","0","2.9","34.6"
"95","C.J. Ham","RB","MIN","2.9","-","0.2","0.1","2.5","3","BYE","3.3","3.7","4.3","0","2.6","2.9","-","1.3","3.3","1.1","1.7","2.2","32.9"
"96","James White","RB","FA","12.1","18.5","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10.4","31.2"
"97","Ty Montgomery II","RB","FA","1.5","1.3","0","7.9","0","-","0.4","1.4","-","0.2","-","9.5","7","-","0","0","-0.4","1.1","2.1","29.9"
"98","Corey Clement","RB","FA","0","-","0","-","-","-","-","-","0","3.5","0","-","0","5.6","0","1.8","0","18","2.6","28.9"
"99","Trey Sermon","RB","IND","-","0.8","11.4","8.9","0.7","-","-","-","-","0","6.5","-","-","BYE","-","-","-","-","4.7","28.3"
"100","Eno Benjamin","RB","NO","-","-","-","-","0","BYE","0.7","-","9.9","2.2","3","-","2.3","-","-","-","0.3","9.6","3.5","28"
"101","Adrian Peterson","RB","FA","-","-","-","-","-","-","-","-","9.6","3","6.4","-","7.6","-","-","-","-","-","6.7","26.6"
"102","Jermar Jefferson","RB","DET","-","-","-","-","-","-","-","12.9","BYE","10.1","-","0","1.8","-","0.9","-","-","-","5.1","25.7"
"103","Alec Ingold","RB","MIA","6.2","0","7.1","-","-","0","4","-","5.8","1.5","-","-","-","BYE","-","-","-","-","3.5","24.6"
"104","Jalen Richard","RB","FA","-","-","-","-","1.4","1.3","5.5","-","3.8","1.3","-","-","-","-","0","1.9","3.3","4.7","2.6","23.2"
"105","Kene Nwangwu","RB","MIN","-","-","-","-","-","-","BYE","-","6.9","0","0","6.7","2.4","-","3.3","3.3","0","0.4","2.6","23"
"106","Malcolm Brown","RB","FA","1.6","2.1","9.1","3.7","-","4.1","1.9","-","-","-","-","-","-","-","-","-","-","-","3.8","22.5"
"107","Tony Jones Jr.","RB","ARI","6.3","0.7","4.2","1.5","-","-","-","-","-","-","0.2","2.7","-","3.9","-","0.6","-0.2","2.2","2.2","22.1"
"108","Jonathan Williams","RB","WAS","-","-","-","-","-","-","-","-","BYE","-","-","-","-","10.5","0.5","2.1","3.1","4.5","4.1","20.7"
"108","Patrick Ricard","RB","BAL","3.5","0.2","0","1.4","-","-","-","BYE","12.5","-","0.2","1","1.9","-","-","-","-","-","2.6","20.7"
"110","Qadree Ollison","RB","FA","-","-","-","-","-","-","-","-","-","-","5.4","-","2.5","0.3","1.7","-","1.9","7.9","3.3","19.7"
